id,world,seed,repeat,checkpoint_steps,planner,steps,max_steps,travel_m,start_dist_m,dist_to_goal_m,min_dist_to_goal_m,min_dist_step,net_disp_m,cells_visited,min_clear_m,stopped_steps,collisions,hit_unknown,reached_goal,r_progress,r_coverage,r_time,r_stop,r_clear,r_seen,r_revisit,r_terminal,goal_tol_m,robot_r,goal_x,goal_y
33,maze,105,1,0,freeM,3000,3000,278.6218566894531,50.997222900390625,51.9975471496582,27.988523483276367,1759,2.9378952980041504,220,0.6418858170509338,0,0,0,0,11.521591186523438,64.70929718017578,-2.999964952468872,0.0,-35.43370819091797,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
34,maze,106,0,0,freeM,3000,3000,173.17401123046875,20.522558212280273,15.15993595123291,4.535996913909912,345,14.04953670501709,82,0.6910985112190247,0,0,0,0,136.91787719726562,59.93408203125,-2.999964952468872,0.0,-21.388492584228516,0.0,0.0,0.0,3.0,0.6,16.57559585571289,16.57559585571289
35,maze,106,1,0,freeM,3000,3000,173.17401123046875,20.522558212280273,15.15993595123291,4.535996913909912,345,14.04953670501709,82,0.6910985112190247,0,0,0,0,136.91787719726562,59.93408203125,-2.999964952468872,0.0,-21.388492584228516,0.0,0.0,0.0,3.0,0.6,16.57559585571289,16.57559585571289
36,maze,101,0,0,goal,3000,3000,26.000019073486328,44.0926628112793,27.831052780151367,27.831052780151367,383,25.18253517150879,27,0.7558221220970154,2617,0,0,0,114.22557067871094,9.18520450592041,-2.999964952468872,-261.7067565917969,-52.35369873046875,0.0,0.0,0.0,3.0,0.6,36.94566345214844,31.30017852783203
37,maze,101,1,0,goal,3000,3000,26.000019073486328,44.0926628112793,27.831052780151367,27.831052780151367,383,25.18253517150879,27,0.7558221220970154,2617,0,0,0,114.22557067871094,9.18520450592041,-2.999964952468872,-261.7067565917969,-52.35369873046875,0.0,0.0,0.0,3.0,0.6,36.94566345214844,31.30017852783203
38,maze,102,0,0,goal,3000,3000,129.0044708251953,26.98373794555664,7.563215732574463,7.526556015014648,1069,19.532766342163086,27,0.6996028423309326,0,0,0,0,144.77452087402344,15.009037971496582,-2.999964952468872,0.0,-1.5342042446136475,0.0,0.0,0.0,3.0,0.6,17.088871002197266,24.572813034057617
39,maze,102,1,0,goal,3000,3000,129.0044708251953,26.98373794555664,7.563215732574463,7.526556015014648,1069,19.532766342163086,27,0.6996028423309326,0,0,0,0,144.77452087402344,15.009037971496582,-2.999964952468872,0.0,-1.5342042446136475,0.0,0.0,0.0,3.0,0.6,17.088871002197266,24.572813034057617
40,maze,103,0,0,goal,3000,3000,150.37380981445312,36.81302261352539,16.963695526123047,16.830005645751953,379,19.851837158203125,28,0.6167185306549072,0,0,0,0,107.8576889038086,11.40900993347168,-2.999964952468872,0.0,-43.21432876586914,0.0,0.0,0.0,3.0,0.6,28.44996452331543,28.44996452331543
41,maze,103,1,0,goal,3000,3000,150.37380981445312,36.81302261352539,16.963695526123047,16.830005645751953,379,19.851837158203125,28,0.6167185306549072,0,0,0,0,107.8576889038086,11.40900993347168,-2.999964952468872,0.0,-43.21432876586914,0.0,0.0,0.0,3.0,0.6,28.44996452331543,28.44996452331543
42,maze,104,0,0,goal,3000,3000,148.1141815185547,39.78676986694336,26.953330993652344,26.711259841918945,239,12.833467483520508,21,0.6454228758811951,0,0,0,0,64.51121520996094,7.917206764221191,-2.999964952468872,0.0,-11.104503631591797,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
43,maze,104,1,0,goal,3000,3000,148.1141815185547,39.78676986694336,26.953330993652344,26.711259841918945,239,12.833467483520508,21,0.6454228758811951,0,0,0,0,64.51121520996094,7.917206764221191,-2.999964952468872,0.0,-11.104503631591797,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
44,maze,105,0,0,goal,70,3000,4.139594554901123,50.997222900390625,47.2053337097168,47.2053337097168,70,3.8374276161193848,6,0.5928894877433777,0,1,1,0,15.04955768585205,1.764802098274231,-0.06999996304512024,0.0,-0.23853525519371033,0.0,0.0,-300.0,3.0,0.6,36.20426559448242,41.73569107055664
45,maze,105,1,0,goal,70,3000,4.139594554901123,50.997222900390625,47.2053337097168,47.2053337097168,70,3.8374276161193848,6,0.5928894877433777,0,1,1,0,15.04955768585205,1.764802098274231,-0.06999996304512024,0.0,-0.23853525519371033,0.0,0.0,-300.0,3.0,0.6,36.20426559448242,41.73569107055664
46,maze,106,0,0,goal,3000,3000,10.030848503112793,20.522558212280273,15.062911033630371,15.062911033630371,173,8.344466209411621,9,0.7774512767791748,2827,0,0,0,81.31990814208984,6.578127861022949,-2.999964952468872,-282.7080383300781,-61.77079772949219,0.0,0.0,0.0,3.0,0.6,16.57559585571289,16.57559585571289
47,maze,106,1,0,goal,3000,3000,10.030848503112793,20.522558212280273,15.062911033630371,15.062911033630371,173,8.344466209411621,9,0.7774512767791748,2827,0,0,0,81.31990814208984,6.578127861022949,-2.999964952468872,-282.7080383300781,-61.77079772949219,0.0,0.0,0.0,3.0,0.6,16.57559585571289,16.57559585571289
48,maze,101,0,0,score,507,3000,41.46181106567383,44.0926628112793,21.280418395996094,21.207534790039062,479,29.39324951171875,45,0.5982701778411865,0,1,1,0,133.32485961914062,15.308674812316895,-0.5069970488548279,0.0,-3.399195909500122,0.0,0.0,-300.0,3.0,0.6,36.94566345214844,31.30017852783203
49,maze,101,1,0,score,507,3000,41.46181106567383,44.0926628112793,21.280418395996094,21.207534790039062,479,29.39324951171875,45,0.5982701778411865,0,1,1,0,133.32485961914062,15.308674812316895,-0.5069970488548279,0.0,-3.399195909500122,0.0,0.0,-300.0,3.0,0.6,36.94566345214844,31.30017852783203
50,maze,102,0,0,score,341,3000,27.287588119506836,26.98373794555664,10.543169021606445,7.497570037841797,259,17.166025161743164,33,0.5870763659477234,0,1,1,0,127.23237609863281,18.344383239746094,-0.34099915623664856,0.0,-3.180497407913208,0.0,0.0,-300.0,3.0,0.6,17.088871002197266,24.572813034057617
51,maze,102,1,0,score,341,3000,27.287588119506836,26.98373794555664,10.543169021606445,7.497570037841797,259,17.166025161743164,33,0.5870763659477234,0,1,1,0,127.23237609863281,18.344383239746094,-0.34099915623664856,0.0,-3.180497407913208,0.0,0.0,-300.0,3.0,0.6,17.088871002197266,24.572813034057617
52,maze,103,0,0,score,407,3000,32.933494567871094,36.81302261352539,20.686033248901367,16.819433212280273,319,16.867908477783203,34,0.5881677269935608,0,1,1,0,91.64090728759766,13.853799819946289,-0.40699830651283264,0.0,-10.73680305480957,0.0,0.0,-300.0,3.0,0.6,28.44996452331543,28.44996452331543
53,maze,103,1,0,score,407,3000,32.933494567871094,36.81302261352539,20.686033248901367,16.819433212280273,319,16.867908477783203,34,0.5881677269935608,0,1,1,0,91.64090728759766,13.853799819946289,-0.40699830651283264,0.0,-10.73680305480957,0.0,0.0,-300.0,3.0,0.6,28.44996452331543,28.44996452331543
54,maze,104,0,0,score,213,3000,16.871105194091797,39.78676986694336,26.714780807495117,26.714780807495117,199,13.0770263671875,19,0.5934465527534485,0,1,1,0,65.73554229736328,7.163187026977539,-0.21300025284290314,0.0,-6.799596309661865,0.0,0.0,-300.0,3.0,0.6,22.45723533630371,37.262062072753906
55,maze,104,1,0,score,213,3000,16.871105194091797,39.78676986694336,26.714780807495117,26.714780807495117,199,13.0770263671875,19,0.5934465527534485,0,1,1,0,65.73554229736328,7.163187026977539,-0.21300025284290314,0.0,-6.799596309661865,0.0,0.0,-300.0,3.0,0.6,22.45723533630371,37.262062072753906
56,maze,105,0,0,score,272,3000,22.50860023498535,50.997222900390625,34.956947326660156,34.956947326660156,272,18.96940040588379,25,0.591386079788208,0,1,1,0,74.39385986328125,7.353342056274414,-0.2720000445842743,0.0,-10.055074691772461,0.0,0.0,-300.0,3.0,0.6,36.20426559448242,41.73569107055664
57,maze,105,1,0,score,272,3000,22.50860023498535,50.997222900390625,34.956947326660156,34.956947326660156,272,18.96940040588379,25,0.591386079788208,0,1,1,0,74.39385986328125,7.353342056274414,-0.2720000445842743,0.0,-10.055074691772461,0.0,0.0,-300.0,3.0,0.6,36.20426559448242,41.73569107055664
58,maze,106,0,0,score,256,3000,20.154438018798828,20.522558212280273,6.721700191497803,6.721700191497803,256,16.381990432739258,24,0.5909987092018127,0,1,1,0,159.6486053466797,17.541671752929688,-0.25600025057792664,0.0,-1.5619959831237793,0.0,0.0,-300.0,3.0,0.6,16.57559585571289,16.57559585571289
59,maze,106,1,0,score,256,3000,20.154438018798828,20.522558212280273,6.721700191497803,6.721700191497803,256,16.381990432739258,24,0.5909987092018127,0,1,1,0,159.6486053466797,17.541671752929688,-0.25600025057792664,0.0,-1.5619959831237793,0.0,0.0,-300.0,3.0,0.6,16.57559585571289,16.57559585571289
60,maze,101,0,0,freeG,1420,3000,123.18611907958984,44.0926628112793,22.487653732299805,10.088944435119629,1216,21.782655715942383,131,0.5992724895477295,0,1,1,0,98.80374145507812,44.565185546875,-1.4200103282928467,0.0,-4.977296829223633,0.0,0.0,-300.0,3.0,0.6,36.94566345214844,31.30017852783203
61,maze,101,1,0,freeG,1420,3000,123.18611907958984,44.0926628112793,22.487653732299805,10.088944435119629,1216,21.782655715942383,131,0.5992724895477295,0,1,1,0,98.80374145507812,44.565185546875,-1.4200103282928467,0.0,-4.977296829223633,0.0,0.0,-300.0,3.0,0.6,36.94566345214844,31.30017852783203
62,maze,102,0,0,freeG,735,3000,63.86442565917969,26.98373794555664,1.4484779834747314,0.16293039917945862,713,27.624452590942383,76,0.5873565673828125,0,1,1,0,204.74913024902344,42.24766159057617,-0.734994113445282,0.0,-3.810528516769409,0.0,0.0,-300.0,3.0,0.6,17.088871002197266,24.572813034057617
63,maze,102,1,0,freeG,735,3000,63.86442565917969,26.98373794555664,1.4484779834747314,0.16293039917945862,713,27.624452590942383,76,0.5873565673828125,0,1,1,0,204.74913024902344,42.24766159057617,-0.734994113445282,0.0,-3.810528516769409,0.0,0.0,-300.0,3.0,0.6,17.088871002197266,24.572813034057617
64,maze,103,0,0,freeG,3000,3000,154.50521850585938,36.81302261352539,37.008514404296875,20.399829864501953,257,1.7526978254318237,56,0.634651780128479,0,0,0,0,9.522104263305664,22.818029403686523,-2.999964952468872,0.0,-185.75328063964844,0.0,0.0,0.0,3.0,0.6,28.44996452331543,28.44996452331543
65,maze,103,1,0,freeG,3000,3000,154.50521850585938,36.81302261352539,37.008514404296875,20.399829864501953,257,1.7526978254318237,56,0.634651780128479,0,0,0,0,9.522104263305664,22.818029403686523,-2.999964952468872,0.0,-185.75328063964844,0.0,0.0,0.0,3.0,0.6,28.44996452331543,28.44996452331543
66,maze,104,0,0,freeG,3000,3000,144.187744140625,39.78676986694336,21.162012100219727,16.294368743896484,517,30.917390823364258,73,0.6046555042266846,0,0,0,0,155.41552734375,27.521724700927734,-2.999964952468872,0.0,-229.32191467285156,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
67,maze,104,1,0,freeG,3000,3000,144.187744140625,39.78676986694336,21.162012100219727,16.294368743896484,517,30.917390823364258,73,0.6046555042266846,0,0,0,0,155.41552734375,27.521724700927734,-2.999964952468872,0.0,-229.32191467285156,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
68,maze,105,0,0,freeG,3000,3000,212.2384033203125,50.997222900390625,35.725521087646484,18.395244598388672,1790,29.373092651367188,194,0.6431913375854492,0,0,0,0,115.19478607177734,57.06184768676758,-2.999964952468872,0.0,-59.61591720581055,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
69,maze,105,1,0,freeG,3000,3000,212.2384033203125,50.997222900390625,35.725521087646484,18.395244598388672,1790,29.373092651367188,194,0.6431913375854492,0,0,0,0,115.19478607177734,57.06184768676758,-2.999964952468872,0.0,-59.61591720581055,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
70,maze,106,0,0,freeG,826,3000,71.14671325683594,20.522558212280273,14.918045043945312,4.527311325073242,345,14.101247787475586,83,0.5844243764877319,0,1,1,0,137.42196655273438,60.66498565673828,-0.8259929418563843,0.0,-14.197543144226074,0.0,0.0,-300.0,3.0,0.6,16.57559585571289,16.57559585571289
71,maze,106,1,0,freeG,826,3000,71.14671325683594,20.522558212280273,14.918045043945312,4.527311325073242,345,14.101247787475586,83,0.5844243764877319,0,1,1,0,137.42196655273438,60.66498565673828,-0.8259929418563843,0.0,-14.197543144226074,0.0,0.0,-300.0,3.0,0.6,16.57559585571289,16.57559585571289
72,maze,101,0,0,novelG,3000,3000,200.8968963623047,44.0926628112793,27.488502502441406,15.22895336151123,760,21.37144660949707,145,0.70247882604599,0,0,0,0,96.93853759765625,49.327857971191406,-2.999964952468872,0.0,-6.416507244110107,0.0,0.0,0.0,3.0,0.6,36.94566345214844,31.30017852783203
73,maze,101,1,0,novelG,3000,3000,200.8968963623047,44.0926628112793,27.488502502441406,15.22895336151123,760,21.37144660949707,145,0.70247882604599,0,0,0,0,96.93853759765625,49.327857971191406,-2.999964952468872,0.0,-6.416507244110107,0.0,0.0,0.0,3.0,0.6,36.94566345214844,31.30017852783203
74,maze,102,0,0,novelG,1165,3000,95.05715942382812,26.98373794555664,15.034574508666992,4.724064350128174,651,13.757929801940918,106,0.5954709649085999,0,1,1,0,101.97196197509766,58.92433547973633,-1.1649984121322632,0.0,-5.432774066925049,0.0,0.0,-300.0,3.0,0.6,17.088871002197266,24.572813034057617
75,maze,102,1,0,novelG,1165,3000,95.05715942382812,26.98373794555664,15.034574508666992,4.724064350128174,651,13.757929801940918,106,0.5954709649085999,0,1,1,0,101.97196197509766,58.92433547973633,-1.1649984121322632,0.0,-5.432774066925049,0.0,0.0,-300.0,3.0,0.6,17.088871002197266,24.572813034057617
76,maze,103,0,0,novelG,608,3000,52.27032470703125,36.81302261352539,37.33861541748047,20.399829864501953,257,1.8028292655944824,55,0.587072491645813,0,1,1,0,9.794462203979492,22.410564422607422,-0.6079957485198975,0.0,-6.698071479797363,0.0,0.0,-300.0,3.0,0.6,28.44996452331543,28.44996452331543
77,maze,103,1,0,novelG,608,3000,52.27032470703125,36.81302261352539,37.33861541748047,20.399829864501953,257,1.8028292655944824,55,0.587072491645813,0,1,1,0,9.794462203979492,22.410564422607422,-0.6079957485198975,0.0,-6.698071479797363,0.0,0.0,-300.0,3.0,0.6,28.44996452331543,28.44996452331543
78,maze,104,0,0,novelG,3000,3000,144.17088317871094,39.78676986694336,20.907882690429688,16.294368743896484,517,30.884971618652344,73,0.6623731851577759,0,0,0,0,155.25254821777344,27.521724700927734,-2.999964952468872,0.0,-18.200031280517578,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
79,maze,104,1,0,novelG,3000,3000,144.17088317871094,39.78676986694336,20.907882690429688,16.294368743896484,517,30.884971618652344,73,0.6623731851577759,0,0,0,0,155.25254821777344,27.521724700927734,-2.999964952468872,0.0,-18.200031280517578,0.0,0.0,0.0,3.0,0.6,22.45723533630371,37.262062072753906
80,maze,105,0,0,novelG,3000,3000,261.3324279785156,50.997222900390625,27.161582946777344,0.09141235053539276,2558,24.8341007232666,279,0.6424556970596313,0,0,0,0,97.393798828125,82.06332397460938,-2.999964952468872,0.0,-38.001712799072266,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
81,maze,105,1,0,novelG,3000,3000,261.3324279785156,50.997222900390625,27.161582946777344,0.09141235053539276,2558,24.8341007232666,279,0.6424556970596313,0,0,0,0,97.393798828125,82.06332397460938,-2.999964952468872,0.0,-38.001712799072266,0.0,0.0,0.0,3.0,0.6,36.20426559448242,41.73569107055664
82,maze,106,0,0,novelG,832,3000,71.37110900878906,20.522558212280273,14.708930969238281,4.527311325073242,345,14.066298484802246,83,0.5821579098701477,0,1,1,0,137.0813751220703,60.66498565673828,-0.8319928646087646,0.0,-15.20241641998291,0.0,0.0,-300.0,3.0,0.6,16.57559585571289,16.57559585571289
83,maze,106,1,0,novelG,832,3000,71.37110900878906,20.522558212280273,14.708930969238281,4.527311325073242,345,14.066298484802246,83,0.5821579098701477,0,1,1,0,137.0813751220703,60.66498565673828,-0.8319928646087646,0.0,-15.20241641998291,0.0,0.0,-300.0,3.0,0.6,16.57559585571289,16.57559585571289
84,maze,101,0,0,cover,3000,3000,192.713623046875,44.0926628112793,29.95200538635254,21.562362670898438,420,29.91028594970703,129,0.7011685371398926,0,0,0,0,135.67018127441406,43.884803771972656,-2.999964952468872,0.0,-13.31054401397705,0.0,0.0,0.0,3.0,0.6,36.94566345214844,31.30017852783203
85,maze,101,1,0,cover,3000,3000,192.713623046875,44.0926628112793,29.95200538635254,21.562362670898438,420,29.91028594970703,129,0.7011685371398926,0,0,0,0,135.67018127441406,43.884803771972656,-2.999964952468872,0.0,-13.31054401397705,0.0,0.0,0.0,3.0,0.6,36.94566345214844,31.30017852783203
86,maze,102,0,0,cover,3000,3000,150.14508056640625,26.98373794555664,7.598265171051025,7.598265171051025,502,19.53793716430664,46,0.7515107989311218,0,0,0,0,144.8126983642578,25.570966720581055,-2.999964952468872,0.0,-3.1153769493103027,0.0,0.0,0.0,3.0,0.6,17.088871002197266,24.572813034057617
